a_text,a_source,label
"watch cbc ottawa's local daily for wednesday, march 25",news_article,FACT
free child care for essential workers: here's how you can apply,news_article,FACT
new order limits long-term care workers to a single facility in wake of covid-19 outbreaks,news_article,FACT
relief for p.e.i. athletes as covid-19 delays 2020 tokyo olympics,news_article,FACT
"manitoba stylists, salons want clarity from province on whether to close during pandemic",news_article,FACT
"what you need to know about covid-19 in b.c. on march 25, 2020",news_article,FACT
"1 dead, 3 positive for covid-19 and others show symptoms in outbreak at calgary care home",news_article,FACT
island charities brace for drop in donations due to covid-19,news_article,FACT
daycare spaces reopen for children of alberta's essential workers,news_article,FACT
n.l. government can borrow $2 billion to keep operating and handle financial cost of pandemic,news_article,FACT
"covid-19 in sask: internal draft gov't document outlines 'worst case scenario' of up to 15,000 deaths",news_article,FACT
"1 new case of covid-19 in manitoba, public health officials say",news_article,FACT
"what you need to know about covid-19 in alberta on wednesday, march 25",news_article,FACT
'spreads like wildfire': more than half of covid-19 deaths in canada have been seniors' home residents,news_article,FACT
students worry as covid-19 forces ontario to keep schools closed past april 6,news_article,FACT
windsor islamic association creates helpline to ensure seniors are fed,news_article,FACT
italy's 1st mers case travelled to jordan,news_article,FACT
students worry as covid-19 forces ontario to keep schools closed past april 6,news_article,FACT
northern alberta camp worker tests negative for covid-19,news_article,FACT
regina mayor announces program to distribute bagged lunches to kids during pandemic,news_article,FACT
2020 north american indigenous games postponed in light of covid-19 concerns,news_article,FACT
places where people with coronavirus symptoms visited removed from waterloo region's website,news_article,FACT
"how do you process a million ei claims? don't try to make it perfect, say experts",news_article,FACT
mohawk communities close tobacco shops to limit visits by non-residents amid covid-19 pandemic,news_article,FACT
'a fundamental shift': more than half of reported covid-19 cases in canada now from community spread,news_article,FACT
"for people with cystic fibrosis, covid-19 fear amplified",news_article,FACT
advocates worry about spread of covid-19 in the downtown eastside as cheque day brings out crowds,news_article,FACT
help lines inundated as anxiety over pandemic builds,news_article,FACT
gathering in hull earns host $1k fine,news_article,FACT
"no new covid-19 cases in london region, possible exposure to virus in seaforth",news_article,FACT
'we've stepped up': manitoba researchers begin clinical trial with drug they hope can help in covid-19 fight,news_article,FACT
some toronto-area mosques remain open despite dire warnings about covid-19,news_article,FACT
"london senior in hospital after contracting covid-19, first case in oxford county",news_article,FACT
alberta records second covid-19 death as infections continue to climb with 57 new cases,news_article,FACT
hamilton olympians supportive and conflicted as covid-19 postpones 2020 tokyo olympics,news_article,FACT
3 new covid-19 cases in ottawa tuesday,news_article,FACT
"business owners call for direct wage subsidies to prevent a cascade of layoffs, bankruptcies",news_article,FACT
"shutdown order will kill some businesses, advocates warn",news_article,FACT
regina mayor announces program to distribute bagged lunches to kids during pandemic,news_article,FACT
"haldimand and norfolk set up temporary hospitals in arenas, and ask for help staffing them",news_article,FACT
mohawk communities close tobacco shops to limit visits by non-residents amid covid-19 pandemic,news_article,FACT
"safe supply of drugs for dtes residents given green light, says vancouver",news_article,FACT
italy's 1st mers case travelled to jordan,news_article,FACT
senator calls for inmate release to prevent potential prison covid-19 'disaster',news_article,FACT
advocates worry about spread of covid-19 in the downtown eastside as cheque day brings out crowds,news_article,FACT
new coronavirus cases tracked closely,news_article,FACT
"haldimand and norfolk set up temporary hospitals in arenas, and ask for help staffing them",news_article,FACT
strict new mandatory quarantine rules in effect for returning canadians,news_article,FACT
haldimand emergency worker tests positive for covid-19,news_article,FACT
home is where the hearts are: community movements in sask. share love from a distance,news_article,FACT
"cooped up with abusive partners, women at risk 'are scared to move,' says shelter director",news_article,FACT
alberta health-care workers will be screened for covid-19 at the start of each shift,news_article,FACT
"as governments struggle with pandemic response, political parties shift gears on fundraising",news_article,FACT
"brant man in critical condition from covid-19, and a hospital worker has mild symptoms",news_article,FACT
hamilton farmers' market vendors choose between health and income due to covid-19,news_article,FACT
hamilton farmers' market vendors choose between health and income due to covid-19,news_article,FACT
"as governments struggle with pandemic response, political parties shift gears on fundraising",news_article,FACT
enmax credit rating downgraded by 2nd agency after u.s. utility purchase,news_article,FACT
fort william first nation to begin blockades wednesday night,news_article,FACT
sunday scrum: responding to the covid-19 outbreak,news_article,FACT
"what you need to know about covid-19 in ottawa on tuesday, march 24",news_article,FACT
"what you need to know about covid-19 in ottawa on monday, march 23",news_article,FACT
no way home in sight for canadians stranded in india amid covid-19 lockdown,news_article,FACT
"school zone speed limits remain in effect in regina, saskatoon",news_article,FACT
n.s.'s top doc encourages people to talk to each other during social isolation,news_article,FACT
n.w.t. education minister says more info on school closures coming,news_article,FACT
"alberta law enforcement agencies get new powers to enforce public health orders, issue fines",news_article,FACT
"as covid-19 shutters theatres, opera singer serenades edmontonians from her balcony",news_article,FACT
